"TimeEntryID","TimeEntryDatasourceID","TimeEntrySourceID","TimeEntryMatterID","TimeEntryStaffID","TimeEntryName","TimeEntryDate","TimeEntryMonth","TimeEntryQuarter","TimeEntryYear","TimeEntryAmount","TimeEntryRate","TimeEntryGross","TimeEntryStatus","TimeEntryPayable","TimeEntryIsActive","TimeEntryUpdatedDatetime","TotalBilledToDate","TotalPaidToDate","TimeEntryBilledAmount","TimeEntryInvoiceID","Staff","MatterType","TransactionPaymentAmount","LastPaymentDate","CTimeEntryPayable","TotalPaymentPayable","TimeEntryBreakDown","TotalPayout"
"1~B260FB2CE52C6258","1","B260FB2CE52C6258","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for L10, update strategy memo, review emails regarding the same; Detailed analysis of Ascend Lease, draft memo regarding issues raised by client, email client. ","2025-04-04","4","2","2025","4.1","350.0","1435.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","692.34","H378AB31D3C56581","CAJ","2","15000.0","2025-04-04","692.34","6000.0","0.0461","276.6"
"1~B264FB33E0AD2880","1","B264FB33E0AD2880","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Work on Mama Bird Lease; Review emails and strategy regarding Northgate Tax issue. ","2025-08-04","8","3","2025","2.2","400.0","880.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","234.25","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","234.25","6000.0","0.0154","92.4"
"1~B26CAB24A7C33968","1","B26CAB24A7C33968","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails regarding closure of Famous Dave's stores, update strategy memo; Work on indemnification agreement; Review emails relating to power outage at Ascend and update strategy memo.","2024-11-07","11","4","2024","1.5","350.0","525.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","371.73","H1FE5B281147C132","CAJ","2","15000.0","2024-11-07","371.73","6000.0","0.0247","148.2"
"1~B26F5B2B3E5B0953","1","B26F5B2B3E5B0953","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails relating to converting FD to a Mamabird at the Jordan Landing location, update strategy memo; Review updates and revise strategy memo relating to multiple matters, Northgate Tax issue, immigration policy updates, and others. ","2025-03-04","3","1","2025","0.6","350.0","210.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","145.23","H151FB31DE0FD393","CAJ","2","15000.0","2025-03-04","145.23","6000.0","0.0091","54.6"
"1~B273CB2823C74359","1","B273CB2823C74359","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Reviewed and advised regarding settlement offer in worker's comp case; Teleconference with client regarding strategy for addressing worker's compensation claim and potential future worker's comp issues; Reviewed counteroffer; Drafted cease and desist to Open Table relating to closed Famous Dave's, update strategy memo.","2025-01-03","1","1","2025","1.2","350.0","420.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","115.77","HC1DCB31DFCAA370","CAJ","2","15000.0","2025-01-03","115.77","6000.0","0.006","36.0"
"1~B2882B2356FB2736","1","B2882B2356FB2736","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Finalize Tanasbourne lease edits.  Email AJ Barnett.  Attend L10 meeting.","2024-10-03","10","4","2024","3.3","400.0","1320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","903.08","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","903.08","6000.0","0.0602","361.2"
"1~B2A23B2BBC806628","1","B2A23B2BBC806628","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Researched and reviewed proposed settlement agreement for compatibility with transfer of membership interests and operating agreement, continued drafted new operating agreement, drafted additional transfer documents, discussed issues with co-counsel regarding same.","2025-04-03","4","2","2025","2.0","420.0","840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","974.93","H75B3B3130034598","BPL","2","3500.0","2025-04-03","974.93","1400.0","0.2785","389.9"
"1~B2AD5B336E635466","1","B2AD5B336E635466","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Work on Mama Bird Lease. ","2025-08-04","8","3","2025","2.0","400.0","800.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","212.95","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","212.95","6000.0","0.014","84.0"
"1~B2BBFB2E500CF552","1","B2BBFB2E500CF552","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Email Tacoma Copiers.  Email E Morris regarding Northgate, Tanasbourne, etc.","2025-04-04","4","2","2025","2.0","400.0","800.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","385.98","H378AB31D3C56581","JRJ","2","15000.0","2025-04-04","385.98","6000.0","0.0257","154.2"
"1~B2C7CB32001AF123","1","B2C7CB32001AF123","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review emails regarding tax issue at Stanfords in preparation to advise; Review multiple emails regarding Mama Bird in preparation of advising regarding management structure; Review contracts relating to new vendor in preparation to review and response; update strategy memo regarding the same. ","2025-06-05","6","2","2025","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","138.35","HF1A8B32A52DD279","CAJ","2","15000.0","2025-06-05","138.35","6000.0","0.0054","32.4"
"1~B2E88B20A523F211","1","B2E88B20A523F211","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Draft email to LL for FD Tukwila.","2024-09-05","9","3","2024","2.1","400.0","840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","339.82","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","339.82","6000.0","0.0228","136.8"
"1~B2EA1B2F18B63893","1","B2EA1B2F18B63893","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Revise Termination Agreement relating to franchise closures of Famous Dave's; Draft email regarding the same; Update strategy memo; Review emails regarding new immigration issues and respond; Review emails relating to newest LOI. ","2025-05-19","5","2","2025","1.3","350.0","455.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","266.13","H591BB31D8C4D509","CAJ","2","15000.0","2025-05-19","266.13","6000.0","0.0089","53.4"
"1~B2EDFB2EADA3D228","1","B2EDFB2EADA3D228","1~AC361AB169FF7591","1~YB3FEAAF3B26F526","10132.000 - Amshot LLC - General - Draft affidavit for SBA loan proceeds.","2025-05-02","5","2","2025","0.6","100.0","60.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1129.03","HB6DEB313799D383","ERH","2","3500.0","2025-05-02","1129.03","1400.0","0.3225","451.5"
"1~B2FAAB2A656DA340","1","B2FAAB2A656DA340","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review and respond to emails.  Prep for immigration meeting.  Attend immigration meeting.","2025-02-06","2","1","2025","4.2","400.0","1680.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","463.09","HF08FB31D537E998","JRJ","2","15000.0","2025-02-06","463.09","6000.0","0.085","510.0"
"1~B307BB32E746C706","1","B307BB32E746C706","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Researched files for membership assignment and operating agreement, sent latest version of operating agreement to Michael with assignments from Alliss and Buss.","2025-07-04","7","3","2025","0.5","420.0","210.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","2500.0","H86B7B33F6D75835","BPL","2","3500.0","2025-07-04","2500.0","1400.0","0.7142","999.88"
"1~B315FB313E5FE485","1","B315FB313E5FE485","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review agenda for upcoming SLC conference in preparation to advise regarding the same; review detailed email regarding the same; Review emails relating to MamaBird transaction. ","2025-06-05","6","2","2025","0.4","350.0","140.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","205.61","HF1A8B32A52DD279","CAJ","2","15000.0","2025-06-05","205.61","6000.0","0.008","48.0"
"1~B318DB2C6FD38271","1","B318DB2C6FD38271","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review food Truck agreement.  Review litigation ""authorization.""  Email C Lavin regarding Food Truck.  Attend L10 meeting.  Meeting with Erin.","2025-03-04","3","1","2025","3.2","400.0","1280.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","885.2","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","885.2","6000.0","0.0559","335.4"
"1~B3240B1AFC019360","1","B3240B1AFC019360","1~AB9DDB1298358443","1~Y2FC8AAF389FC807","10109.010 - Ascend Hospitality Group - GC2 - Call with Lainey regarding reorg. ","2025-08-04","8","3","2025","0.9","375.0","337.5","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","93.03","HD2E5B3471D0F264","RAW","2","15000.0","2025-08-04","93.03","6000.0","0.0061","36.6"
"1~B3296B2F78E3C950","1","B3296B2F78E3C950","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review email regarding private dining issue and fire alarm issue, review previous memos on liability issue; Review emails regarding Mama Bird LOI and force mejuire language in preparation to advise regarding the same; Review email from client regarding joint venture regarding Mama Bird, update strategy memos; Prepare for L10 meeting, draft summary of ou","2025-05-19","5","2","2025","1.2","350.0","420.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","245.66","H591BB31D8C4D509","CAJ","2","15000.0","2025-05-19","245.66","6000.0","0.0083","49.8"
"1~B32C8B1F5CC17570","1","B32C8B1F5CC17570","1~AC361AB169FF7591","1~Y05DDAAF3FA5C240","10132.000 - Amshot LLC - General - Prep settlement for signing.","2024-09-17","9","3","2024","0.2","230.0","46.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","875.0","H0A64B209B725622","JRJ","2","3500.0","2024-09-17","875.0","1400.0","0.25","350.0"
"1~B32F3B2F956C3462","1","B32F3B2F956C3462","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Utah domestication.  Assess same.","2025-05-19","5","2","2025","1.6","400.0","640.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","374.34","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","374.34","6000.0","0.0126","75.6"
"1~B3308B33C0E25514","1","B3308B33C0E25514","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Prepare for call to discuss extensive comments and proposed redlines to MamaBird Lease; Teams meeting with client and J. Johnson to review proposed revisions and comments to Licensing Agreement and Lease regarding MamaBird; Work on MamaBird Lease; Review emails relating to Tanasbourne lease revisions. ","2025-08-04","8","3","2025","3.0","400.0","1200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","319.43","HD2E5B3471D0F264","CAJ","2","15000.0","2025-08-04","319.43","6000.0","0.021","126.0"
"1~B3385B3247F86651","1","B3385B3247F86651","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review extensive email documentation relating to Northgate Tax issue in preparation to respond to the same; Review emails regarding Mama Bird management agreement and lease; research regarding handling of gratuity and free items. ","2025-06-05","6","2","2025","1.0","400.0","400.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","172.94","HF1A8B32A52DD279","CAJ","2","15000.0","2025-06-05","172.94","6000.0","0.0067","40.2"
"1~B3443B209AE6C456","1","B3443B209AE6C456","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Redline Tanasbourne lease.  Review RFA.  Review emails on Tanasbourne and other matters.","2024-09-05","9","3","2024","6.5","400.0","2600.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1051.82","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","1051.82","6000.0","0.0706","423.6"
"1~B355BB27FA022276","1","B355BB27FA022276","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Review correspondence and revise relating to defending worker's compensation issue.","2025-01-03","1","1","2025","0.3","350.0","105.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","576.92","HC1DCB31DFCAA370","CAJ","2","15000.0","2025-01-03","576.92","6000.0","0.0301","180.6"
"1~B35DEB25C40FC702","1","B35DEB25C40FC702","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review TOP TRUMPS agreement.","2024-12-05","12","4","2024","1.6","400.0","640.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","535.71","H5836B281BA27898","JRJ","2","15000.0","2024-12-05","535.71","6000.0","0.0357","214.2"
"1~B367AB2BA3EC9632","1","B367AB2BA3EC9632","1~AC361AB169FF7591","1~YB387AAF35F66861","10132.000 - Amshot LLC - General - Reviewed previous version of operating agreement, began draft of second amended and restated operating agreement, reviewed terms from bank and other parties, reviewed information sent by Michael.","2025-04-03","4","2","2025","1.4","420.0","588.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","682.45","H75B3B3130034598","BPL","2","3500.0","2025-04-03","682.45","1400.0","0.1949","272.86"
"1~B372CB2E1A374718","1","B372CB2E1A374718","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review emails.  Review Shift4 issue.","2025-04-04","4","2","2025","2.0","400.0","800.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","385.98","H378AB31D3C56581","JRJ","2","15000.0","2025-04-04","385.98","6000.0","0.0257","154.2"
"1~B379CB2404B6D627","1","B379CB2404B6D627","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Clackamas lease.  Email regarding Tanasbourne roof.","2024-11-07","11","4","2024","0.5","400.0","200.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","141.61","H1FE5B281147C132","JRJ","2","15000.0","2024-11-07","141.61","6000.0","0.0094","56.4"
"1~B37C9B220DE33181","1","B37C9B220DE33181","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Northgate email.  Review Tanasbourne lease terms and edits.","2024-10-03","10","4","2024","5.8","400.0","2320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1587.23","HEBACB2817B80480","JRJ","2","15000.0","2024-10-03","1587.23","6000.0","0.1058","634.8"
"1~B37F5B2C6D1E8462","1","B37F5B2C6D1E8462","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review and revise publicity agreement.  Revise Muck Rack agreement.  Revise Food Truck agreement.  Email clients on each.","2025-03-04","3","1","2025","4.7","400.0","1880.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","1300.14","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","1300.14","6000.0","0.0822","493.2"
"1~B389DB2093880455","1","B389DB2093880455","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review discovery regarding H Cole matter.  Revise Tanasbourne lease.  Attend L10 meeting.","2024-09-05","9","3","2024","5.4","400.0","2160.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","873.82","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","873.82","6000.0","0.0587","352.2"
"1~B38C6B20C084D242","1","B38C6B20C084D242","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review and move forward Tanasbourne lease.  Respond to Canon emails.","2024-09-05","9","3","2024","2.2","400.0","880.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","356.0","H4A2BB22B440B472","JRJ","2","15000.0","2024-09-05","356.0","6000.0","0.0239","143.4"
"1~B38CDB2FADDAF970","1","B38CDB2FADDAF970","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Rewards Network agreement.  Email E James.  Assess needs for Utah/Mama Bird.  Review Force Majeure clause.","2025-05-19","5","2","2025","3.8","400.0","1520.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","889.06","H591BB31D8C4D509","JRJ","2","15000.0","2025-05-19","889.06","6000.0","0.03","180.0"
"1~B3A5FB257355E580","1","B3A5FB257355E580","1~AB9DDB1298358443","1~YB3FEAAF3B26F526","10109.010 - Ascend Hospitality Group - GC2 - Examine company records to prepare for BOI report filings. ","2024-12-05","12","4","2024","1.0","195.0","195.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","163.23","H5836B281BA27898","ERH","2","15000.0","2024-12-05","163.23","6000.0","0.0108","64.8"
"1~B3A69B345CDA0349","1","B3A69B345CDA0349","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review Mama Bird emails.  Review lease edits regarding insurance.","2025-08-04","8","3","2025","2.6","400.0","1040.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","276.84","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","276.84","6000.0","0.0182","109.2"
"1~B3B27B1B8D246625","1","B3B27B1B8D246625","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Check Trademarks of AHG.  Review Oracle bill.  Review Totem Lake and 5 Star Mechanical matters.","2025-08-04","8","3","2025","1.9","400.0","760.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","209.49","HD2E5B3471D0F264","JRJ","2","15000.0","2025-08-04","209.49","6000.0","0.0137","82.2"
"1~B3B84B2D7302E931","1","B3B84B2D7302E931","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review L Calhoon email.  Reply to same.  Email W Backholm on L Calhoon matter.","2025-04-04","4","2","2025","0.4","400.0","160.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","77.2","H378AB31D3C56581","JRJ","2","15000.0","2025-04-04","77.2","6000.0","0.0051","30.6"
"1~B3C9FB2C22211372","1","B3C9FB2C22211372","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Review daily emails.  review and assess Simon email.","2025-03-04","3","1","2025","0.8","400.0","320.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","221.3","H151FB31DE0FD393","JRJ","2","15000.0","2025-03-04","221.3","6000.0","0.0139","83.4"
"1~B3D60B2C6A66C594","1","B3D60B2C6A66C594","1~AB9DDB1298358443","1~Y977BAFE02C5D403","10109.010 - Ascend Hospitality Group - GC2 - Lainey's Management Agreement] Review multiple emails between Lainey and Chuck relating to Lainey's compensation agreement in preparation to revise and circulate; Teleconference with client regarding the same; draft note to file regarding the same.","2025-03-04","3","1","2025","0.8","350.0","280.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","183.01","H151FB31DE0FD393","CAJ","2","15000.0","2025-03-04","183.01","6000.0","0.0115","69.0"
"1~B3DBDB312C571403","1","B3DBDB312C571403","1~AB9DDB1298358443","1~Y05DDAAF3FA5C240","10109.010 - Ascend Hospitality Group - GC2 - Meeting regarding SLC and Mama Bird.  Call regarding Tanasbourne.  Revise FD West Jordan lease.","2025-06-05","6","2","2025","4.6","400.0","1840.0","Y","False","True","2025-09-09 02:00:01.010","0.0","0.0","2702.31","HF1A8B32A52DD279","JRJ","2","15000.0","2025-06-05","2702.31","6000.0","0.1056","633.6"
